Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Total_Stops,Additional_Info,Price,Airline_clean,Source_clean,Duration_Minutes,Total_Stops_Num,Source_Code,Duration
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,07:10,10:10,non-stop,No Meal,5198,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-04-27,Riyadh,Jeddah,Riyadh → Jeddah,05:55,08:35,non-stop,No Baggage,4319,saudia,riyadh,160,0.0,RUH,160
Saudia,2019-06-27,Jeddah,London,Jeddah → London,19:15,12:35,1 stop,No Meal,10262,saudia,jeddah,1040,1.0,JED,1040
Saudia,2019-05-18,Jeddah,London,Jeddah → London,14:40,17:50,non-stop,Express Flight,6741,saudia,jeddah,190,0.0,JED,190
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,14:05,22:35,1 stop,Standard Stopover,14571,saudia,dammam,510,1.0,DMM,510
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,11:50,23:55,1 stop,Change airports,26092,saudia,riyadh,725,1.0,RUH,725
Saudia,2019-06-27,Jeddah,London,Jeddah → London,10:55,19:15,2 stops,Multi Stopover,11753,saudia,jeddah,500,2.0,JED,500
Saudia,2019-03-21,Riyadh,Dubai,Riyadh → Dubai,08:00,23:00,1 stop,No Meal,7832,saudia,riyadh,900,1.0,RUH,900
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,07:10,20:20,1 stop,Standard Stopover,8610,saudia,dammam,790,1.0,DMM,790
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,14:05,22:35,1 stop,Standard Stopover,13626,saudia,dammam,510,1.0,DMM,510
Saudia,2019-06-09,Jeddah,London,Jeddah → London,09:40,12:35,2 stops,No Meal,10368,saudia,jeddah,1615,2.0,JED,1615
Saudia,2019-06-18,Medina,Cairo,Medina → Cairo,02:35,04:05,non-stop,Express Flight,2754,saudia,medina,90,0.0,MED,90
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,17:00,18:00,1 stop,Standard Stopover,12692,saudia,dammam,1500,1.0,DMM,1500
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,10:05,13:00,non-stop,Express Flight,10067,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-06-03,Jeddah,London,Jeddah → London,10:35,19:35,1 stop,Standard Stopover,4959,saudia,jeddah,540,1.0,JED,540
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,08:50,11:10,2 stops,Multi Stopover,19372,saudia,riyadh,1580,2.0,RUH,1580
Saudia,2019-05-18,Medina,Cairo,Medina → Cairo,06:20,07:40,non-stop,Express Flight,3100,saudia,medina,80,0.0,MED,80
Saudia,2019-05-15,Jeddah,London,Jeddah → London,07:30,21:00,1 stop,Standard Stopover,8405,saudia,jeddah,810,1.0,JED,810
Saudia,2019-05-27,Jeddah,London,Jeddah → London,11:30,21:00,1 stop,No Meal,6943,saudia,jeddah,570,1.0,JED,570
Saudia,2019-04-27,Dammam,Riyadh,Dammam → Riyadh,17:10,19:40,non-stop,No Baggage,3841,saudia,dammam,150,0.0,DMM,150
Saudia,2019-06-06,Medina,Cairo,Medina → Cairo,22:45,00:15,non-stop,Express Flight,2017,saudia,medina,90,0.0,MED,90
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,17:00,10:45,1 stop,Standard Stopover,9187,saudia,dammam,1065,1.0,DMM,1065
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,08:25,19:50,1 stop,Standard Stopover,13941,saudia,dammam,685,1.0,DMM,685
Saudia,2019-03-21,Jeddah,London,Jeddah → London,19:15,18:50,2 stops,No Meal,8938,saudia,jeddah,1415,2.0,JED,1415
Saudia,2019-05-18,Riyadh,Jeddah,Riyadh → Jeddah,09:30,12:20,non-stop,No Baggage,4319,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-04-01,Riyadh,Jeddah,Riyadh → Jeddah,21:10,00:05,non-stop,No Baggage,3573,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-05-03,Dammam,Riyadh,Dammam → Riyadh,09:00,11:25,non-stop,No Baggage,3841,saudia,dammam,145,0.0,DMM,145
Saudia,2019-06-27,Jeddah,London,Jeddah → London,11:00,14:15,non-stop,No Meal,7202,saudia,jeddah,195,0.0,JED,195
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,17:00,22:55,1 stop,Standard Stopover,9187,saudia,dammam,355,1.0,DMM,355
Saudia,2019-06-03,Jeddah,London,Jeddah → London,07:25,13:35,1 stop,Standard Stopover,6976,saudia,jeddah,370,1.0,JED,370
Saudia,2019-05-21,Jeddah,London,Jeddah → London,18:15,12:35,1 stop,No Meal,12898,saudia,jeddah,1100,1.0,JED,1100
Saudia,2019-05-27,Jeddah,London,Jeddah → London,02:15,04:25,1 stop,No Meal,12898,saudia,jeddah,1570,1.0,JED,1570
Saudia,2019-06-15,Jeddah,London,Jeddah → London,21:25,19:00,2 stops,No Meal,10588,saudia,jeddah,1295,2.0,JED,1295
Saudia,2019-06-24,Jeddah,London,Jeddah → London,22:00,19:15,2 stops,Multi Stopover,9181,saudia,jeddah,1275,2.0,JED,1275
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,05:45,05:05,1 stop,No Meal,11087,saudia,riyadh,1400,1.0,RUH,1400
Saudia,2019-06-27,Jeddah,London,Jeddah → London,07:05,12:35,1 stop,No Meal,10262,saudia,jeddah,330,1.0,JED,330
Saudia,2019-04-06,Jeddah,London,Jeddah → London,11:00,14:15,non-stop,No Meal,4886,saudia,jeddah,195,0.0,JED,195
Saudia,2019-03-21,Jeddah,London,Jeddah → London,02:35,08:30,1 stop,Standard Stopover,8470,saudia,jeddah,355,1.0,JED,355
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,09:50,23:15,3 stops,General Flight,14960,saudia,dammam,805,3.0,DMM,805
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,06:55,09:30,non-stop,Express Flight,3873,saudia,dammam,155,0.0,DMM,155
Saudia,2019-03-09,Jeddah,London,Jeddah → London,16:40,19:15,2 stops,Multi Stopover,11911,saudia,jeddah,1595,2.0,JED,1595
Saudia,2019-06-15,Jeddah,London,Jeddah → London,09:45,23:00,1 stop,Standard Stopover,8907,saudia,jeddah,795,1.0,JED,795
Flynas,2019-05-09,Abha,Dammam,Abha → Dammam,08:20,10:35,non-stop,No Baggage,3859,flynas,abha,135,0.0,AHB,135
Saudia,2019-06-24,Dammam,Riyadh,Dammam → Riyadh,22:50,01:20,non-stop,Express Flight,3807,saudia,dammam,150,0.0,DMM,150
Saudia,2019-03-06,Dammam,Riyadh,Dammam → Riyadh,10:20,12:55,non-stop,Express Flight,4384,saudia,dammam,155,0.0,DMM,155
Saudia,2019-06-03,Jeddah,London,Jeddah → London,04:55,12:35,1 stop,Standard Stopover,11622,saudia,jeddah,460,1.0,JED,460
Saudia,2019-03-24,Riyadh,Dubai,Riyadh → Dubai,19:40,22:20,non-stop,Express Flight,4563,saudia,riyadh,160,0.0,RUH,160
Saudia,2019-04-01,Medina,Cairo,Medina → Cairo,13:15,14:45,non-stop,No Baggage,1965,saudia,medina,90,0.0,MED,90
Saudia,2019-04-24,Dammam,Riyadh,Dammam → Riyadh,20:45,23:20,non-stop,Express Flight,4145,saudia,dammam,155,0.0,DMM,155
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,21:10,20:40,1 stop,No Meal,10031,saudia,dammam,1410,1.0,DMM,1410
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,17:00,23:10,1 stop,Standard Stopover,11628,saudia,riyadh,370,1.0,RUH,370
Saudia,2019-06-15,Jeddah,London,Jeddah → London,07:05,12:35,1 stop,No Meal,10262,saudia,jeddah,330,1.0,JED,330
Saudia,2019-06-24,Medina,Cairo,Medina → Cairo,13:15,14:45,non-stop,Express Flight,2017,saudia,medina,90,0.0,MED,90
Saudia,2019-04-27,Jeddah,London,Jeddah → London,06:00,09:10,non-stop,Express Flight,6216,saudia,jeddah,190,0.0,JED,190
Saudia,2019-05-15,Jeddah,London,Jeddah → London,11:35,01:30,3 stops,General Flight,16294,saudia,jeddah,835,3.0,JED,835
Saudia,2019-06-03,Riyadh,Jeddah,Riyadh → Jeddah,04:00,06:50,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-27,Jeddah,London,Jeddah → London,14:55,22:30,1 stop,Standard Stopover,7038,saudia,jeddah,455,1.0,JED,455
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,10:20,18:15,1 stop,Standard Stopover,7294,saudia,riyadh,475,1.0,RUH,475
Saudia,2019-04-06,Dammam,Riyadh,Dammam → Riyadh,09:00,11:25,non-stop,Express Flight,3873,saudia,dammam,145,0.0,DMM,145
Saudia,2019-06-18,Medina,Cairo,Medina → Cairo,13:55,15:25,non-stop,Express Flight,3100,saudia,medina,90,0.0,MED,90
Saudia,2019-05-27,Jeddah,London,Jeddah → London,10:00,19:00,1 stop,Standard Stopover,12507,saudia,jeddah,540,1.0,JED,540
Saudia,2019-05-21,Jeddah,London,Jeddah → London,07:55,22:30,1 stop,Standard Stopover,6152,saudia,jeddah,875,1.0,JED,875
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,09:50,21:05,1 stop,Standard Stopover,8030,saudia,dammam,675,1.0,DMM,675
Saudia,2019-06-18,Riyadh,Jeddah,Riyadh → Jeddah,08:20,11:20,non-stop,No Meal,5769,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,17:15,19:50,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM,155
Saudia,2019-05-18,Jeddah,London,Jeddah → London,09:45,09:25,1 stop,Standard Stopover,8372,saudia,jeddah,1420,1.0,JED,1420
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,09:45,14:25,1 stop,Standard Stopover,8578,saudia,riyadh,280,1.0,RUH,280
Saudia,2019-05-18,Jeddah,London,Jeddah → London,22:00,19:15,2 stops,Multi Stopover,11228,saudia,jeddah,1275,2.0,JED,1275
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,09:50,08:55,2 stops,Multi Stopover,13227,saudia,dammam,1385,2.0,DMM,1385
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,20:00,22:55,non-stop,Express Flight,8855,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-06-12,Jeddah,London,Jeddah → London,03:50,12:35,1 stop,Standard Stopover,12192,saudia,jeddah,525,1.0,JED,525
Saudia,2019-06-27,Jeddah,London,Jeddah → London,23:05,19:00,2 stops,Multi Stopover,12819,saudia,jeddah,1195,2.0,JED,1195
Saudia,2019-06-27,Riyadh,Jeddah,Riyadh → Jeddah,06:05,08:50,non-stop,Express Flight,3943,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-03-09,Jeddah,London,Jeddah → London,00:20,12:55,1 stop,No Meal,18260,saudia,jeddah,755,1.0,JED,755
Saudia,2019-04-18,Riyadh,Jeddah,Riyadh → Jeddah,06:10,08:55,non-stop,Express Flight,5228,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-06-12,Jeddah,London,Jeddah → London,12:15,04:25,2 stops,Multi Stopover,14300,saudia,jeddah,970,2.0,JED,970
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,12:00,18:30,2 stops,Multi Stopover,10151,saudia,dammam,1830,2.0,DMM,1830
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,17:35,22:15,1 stop,Standard Stopover,5699,saudia,dammam,280,1.0,DMM,280
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,07:10,10:45,1 stop,Standard Stopover,9187,saudia,dammam,1655,1.0,DMM,1655
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,20:20,09:05,1 stop,Standard Stopover,8452,saudia,dammam,765,1.0,DMM,765
Saudia,2019-03-21,Jeddah,London,Jeddah → London,02:15,13:20,1 stop,Standard Stopover,13961,saudia,jeddah,665,1.0,JED,665
Saudia,2019-06-24,Riyadh,Jeddah,Riyadh → Jeddah,07:10,10:10,non-stop,No Meal,5769,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-06-24,Jeddah,London,Jeddah → London,07:30,19:00,1 stop,Standard Stopover,10877,saudia,jeddah,690,1.0,JED,690
Saudia,2019-04-09,Riyadh,Jeddah,Riyadh → Jeddah,23:30,02:20,non-stop,Express Flight,4591,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,09:25,05:25,2 stops,Multi Stopover,17732,saudia,dammam,1200,2.0,DMM,1200
Saudia,2019-05-09,Jeddah,London,Jeddah → London,18:15,04:25,1 stop,No Meal,12373,saudia,jeddah,610,1.0,JED,610
Saudia,2019-06-27,Dammam,Riyadh,Dammam → Riyadh,19:55,22:25,non-stop,Express Flight,3807,saudia,dammam,150,0.0,DMM,150
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,07:10,20:20,1 stop,Standard Stopover,9555,saudia,dammam,790,1.0,DMM,790
Saudia,2019-06-06,Riyadh,Jeddah,Riyadh → Jeddah,11:10,13:55,non-stop,Express Flight,4483,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,14:05,20:45,1 stop,Standard Stopover,14781,saudia,dammam,400,1.0,DMM,400
Saudia,2019-06-03,Jeddah,London,Jeddah → London,09:35,12:35,2 stops,Multi Stopover,13292,saudia,jeddah,1620,2.0,JED,1620
Saudia,2019-05-18,Jeddah,London,Jeddah → London,19:15,19:00,1 stop,No Meal,12373,saudia,jeddah,1425,1.0,JED,1425
Saudia,2019-05-21,Jeddah,London,Jeddah → London,06:50,12:10,1 stop,Standard Stopover,5530,saudia,jeddah,320,1.0,JED,320
Saudia,2019-05-18,Jeddah,London,Jeddah → London,08:30,21:00,1 stop,Standard Stopover,7081,saudia,jeddah,750,1.0,JED,750
Saudia,2019-06-15,Jeddah,London,Jeddah → London,09:00,12:35,1 stop,No Meal,10262,saudia,jeddah,1655,1.0,JED,1655
Saudia,2019-05-27,Jeddah,London,Jeddah → London,11:40,19:15,1 stop,Standard Stopover,9316,saudia,jeddah,455,1.0,JED,455
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,06:30,18:15,1 stop,No Meal,10844,saudia,dammam,705,1.0,DMM,705
Saudia,2019-05-01,Jeddah,London,Jeddah → London,07:30,21:00,1 stop,Standard Stopover,8542,saudia,jeddah,810,1.0,JED,810
Saudia,2019-04-15,Riyadh,Jeddah,Riyadh → Jeddah,16:55,19:55,non-stop,Express Flight,4823,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-03-06,Jeddah,London,Jeddah → London,04:00,07:40,1 stop,Standard Stopover,12940,saudia,jeddah,1660,1.0,JED,1660
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,21:10,04:40,1 stop,Standard Stopover,13374,saudia,dammam,450,1.0,DMM,450
Saudia,2019-03-21,Jeddah,London,Jeddah → London,11:30,21:00,1 stop,Standard Stopover,13062,saudia,jeddah,570,1.0,JED,570
Saudia,2019-06-03,Jeddah,London,Jeddah → London,05:30,19:00,2 stops,Multi Stopover,13014,saudia,jeddah,810,2.0,JED,810
Saudia,2019-06-21,Riyadh,Jeddah,Riyadh → Jeddah,18:55,22:00,non-stop,Express Flight,8541,saudia,riyadh,185,0.0,RUH,185
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,13:55,10:05,1 stop,No Meal,11134,saudia,dammam,1210,1.0,DMM,1210
Saudia,2019-03-21,Riyadh,Dubai,Riyadh → Dubai,08:55,19:10,1 stop,No Meal,7832,saudia,riyadh,615,1.0,RUH,615
Saudia,2019-05-09,Jeddah,London,Jeddah → London,13:15,22:30,1 stop,Standard Stopover,8888,saudia,jeddah,555,1.0,JED,555
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,18:55,09:20,1 stop,No Meal,9663,saudia,dammam,865,1.0,DMM,865
Saudia,2019-03-06,Jeddah,London,Jeddah → London,07:05,15:30,1 stop,Standard Stopover,17267,saudia,jeddah,505,1.0,JED,505
Saudia,2019-03-21,Riyadh,Dubai,Riyadh → Dubai,20:35,11:25,1 stop,No Meal,7832,saudia,riyadh,890,1.0,RUH,890
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,19:40,22:20,non-stop,Express Flight,12123,saudia,riyadh,160,0.0,RUH,160
Saudia,2019-05-15,Jeddah,London,Jeddah → London,17:00,01:30,1 stop,Standard Stopover,8073,saudia,jeddah,510,1.0,JED,510
Saudia,2019-04-12,Riyadh,Jeddah,Riyadh → Jeddah,09:30,12:20,non-stop,Express Flight,4991,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-06-12,Riyadh,Jeddah,Riyadh → Jeddah,20:55,23:40,non-stop,Express Flight,3419,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-06-27,Jeddah,London,Jeddah → London,19:45,19:00,1 stop,No Meal,10262,saudia,jeddah,1395,1.0,JED,1395
Saudia,2019-06-01,Jeddah,London,Jeddah → London,19:45,12:35,1 stop,No Meal,10262,saudia,jeddah,1010,1.0,JED,1010
Saudia,2019-04-03,Dammam,Riyadh,Dammam → Riyadh,22:50,01:20,non-stop,Express Flight,3807,saudia,dammam,150,0.0,DMM,150
Saudia,2019-03-03,Medina,Cairo,Medina → Cairo,12:00,13:25,non-stop,Express Flight,5755,saudia,medina,85,0.0,MED,85
Saudia,2019-06-01,Jeddah,London,Jeddah → London,21:50,04:25,1 stop,No Meal,10262,saudia,jeddah,395,1.0,JED,395
Saudia,2019-05-21,Jeddah,London,Jeddah → London,17:15,07:40,2 stops,Multi Stopover,13039,saudia,jeddah,865,2.0,JED,865
Saudia,2019-03-21,Riyadh,Dubai,Riyadh → Dubai,08:55,21:20,1 stop,No Meal,7832,saudia,riyadh,745,1.0,RUH,745
Flynas,2019-03-09,Abha,Dammam,Abha → Dammam,07:55,10:15,non-stop,Express Flight,6297,flynas,abha,140,0.0,AHB,140
Saudia,2019-06-24,Medina,Cairo,Medina → Cairo,19:35,21:05,non-stop,No Meal,3210,saudia,medina,90,0.0,MED,90
Saudia,2019-03-03,Jeddah,London,Jeddah → London,10:20,21:00,1 stop,Standard Stopover,15147,saudia,jeddah,640,1.0,JED,640
Saudia,2019-06-24,Medina,Cairo,Medina → Cairo,09:10,10:40,non-stop,Express Flight,4049,saudia,medina,90,0.0,MED,90
Saudia,2019-06-12,Jeddah,London,Jeddah → London,09:25,12:35,2 stops,Multi Stopover,13882,saudia,jeddah,1630,2.0,JED,1630
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,09:25,21:50,1 stop,Standard Stopover,8366,saudia,dammam,745,1.0,DMM,745
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,22:50,07:40,1 stop,No Meal,9134,saudia,riyadh,530,1.0,RUH,530
Saudia,2019-04-03,Riyadh,Jeddah,Riyadh → Jeddah,08:30,11:20,non-stop,Express Flight,4823,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-04-09,Dammam,Riyadh,Dammam → Riyadh,14:35,14:35,1 stop,Standard Stopover,5006,saudia,dammam,1440,1.0,DMM,1440
Saudia,2019-06-01,Jeddah,London,Jeddah → London,12:30,09:25,1 stop,Standard Stopover,7480,saudia,jeddah,1255,1.0,JED,1255
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,16:30,22:35,1 stop,No Meal,10844,saudia,dammam,365,1.0,DMM,365
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,20:00,08:15,1 stop,No Meal,7064,saudia,dammam,735,1.0,DMM,735
Saudia,2019-06-21,Dammam,Riyadh,Dammam → Riyadh,14:25,16:55,non-stop,Express Flight,5224,saudia,dammam,150,0.0,DMM,150
Saudia,2019-03-15,Dammam,Riyadh,Dammam → Riyadh,10:20,12:55,non-stop,Express Flight,4384,saudia,dammam,155,0.0,DMM,155
Saudia,2019-06-01,Jeddah,London,Jeddah → London,13:00,01:30,1 stop,Standard Stopover,13377,saudia,jeddah,750,1.0,JED,750
Saudia,2019-05-27,Jeddah,London,Jeddah → London,06:40,19:15,1 stop,Standard Stopover,8837,saudia,jeddah,755,1.0,JED,755
Saudia,2019-03-03,Jeddah,London,Jeddah → London,17:20,09:25,1 stop,Standard Stopover,16352,saudia,jeddah,965,1.0,JED,965
Saudia,2019-06-09,Jeddah,London,Jeddah → London,22:00,19:15,2 stops,Multi Stopover,10441,saudia,jeddah,1275,2.0,JED,1275
Flynas,2019-05-09,Abha,Dammam,Abha → Dammam,13:15,15:35,non-stop,Express Flight,3597,flynas,abha,140,0.0,AHB,140
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,19:55,22:25,non-stop,Express Flight,3807,saudia,dammam,150,0.0,DMM,150
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,20:00,08:15,1 stop,No Meal,9663,saudia,dammam,735,1.0,DMM,735
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,20:00,19:50,1 stop,Standard Stopover,12681,saudia,dammam,1430,1.0,DMM,1430
Saudia,2019-05-24,Riyadh,Jeddah,Riyadh → Jeddah,11:30,14:20,non-stop,Express Flight,4668,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-18,Jeddah,London,Jeddah → London,13:25,12:35,2 stops,Multi Stopover,15129,saudia,jeddah,1390,2.0,JED,1390
Saudia,2019-03-03,Jeddah,London,Jeddah → London,17:30,01:35,1 stop,Standard Stopover,17057,saudia,jeddah,485,1.0,JED,485
Saudia,2019-06-03,Jeddah,London,Jeddah → London,21:00,07:40,1 stop,Standard Stopover,8372,saudia,jeddah,640,1.0,JED,640
Saudia,2019-03-01,Dammam,Riyadh,Dammam → Riyadh,17:15,19:45,non-stop,Express Flight,5515,saudia,dammam,150,0.0,DMM,150
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,10:20,17:35,1 stop,Standard Stopover,8355,saudia,dammam,435,1.0,DMM,435
Saudia,2019-04-01,Medina,Cairo,Medina → Cairo,02:35,04:05,non-stop,Express Flight,2754,saudia,medina,90,0.0,MED,90
Saudia,2019-06-15,Jeddah,London,Jeddah → London,15:00,01:30,1 stop,Standard Stopover,13377,saudia,jeddah,630,1.0,JED,630
Saudia,2019-05-09,Jeddah,London,Jeddah → London,19:45,19:00,1 stop,Standard Stopover,15554,saudia,jeddah,1395,1.0,JED,1395
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,14:25,16:55,non-stop,Express Flight,5224,saudia,dammam,150,0.0,DMM,150
Saudia,2019-06-09,Jeddah,London,Jeddah → London,16:00,21:00,1 stop,Standard Stopover,6069,saudia,jeddah,300,1.0,JED,300
Saudia,2019-05-09,Jeddah,London,Jeddah → London,11:30,12:35,1 stop,No Meal,12373,saudia,jeddah,1505,1.0,JED,1505
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,18:55,04:40,1 stop,No Meal,6959,saudia,dammam,585,1.0,DMM,585
Saudia,2019-05-27,Dammam,Riyadh,Dammam → Riyadh,09:00,11:25,non-stop,No Baggage,3841,saudia,dammam,145,0.0,DMM,145
Saudia,2019-05-15,Jeddah,London,Jeddah → London,03:50,19:15,1 stop,Standard Stopover,8669,saudia,jeddah,925,1.0,JED,925
Saudia,2019-06-01,Jeddah,London,Jeddah → London,05:30,19:00,2 stops,Multi Stopover,13014,saudia,jeddah,810,2.0,JED,810
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,08:25,04:40,1 stop,Standard Stopover,13731,saudia,dammam,1215,1.0,DMM,1215
Saudia,2019-05-21,Jeddah,London,Jeddah → London,10:00,01:30,1 stop,Standard Stopover,7888,saudia,jeddah,930,1.0,JED,930
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,07:10,22:10,1 stop,Standard Stopover,12942,saudia,dammam,900,1.0,DMM,900
Saudia,2019-03-06,Medina,Cairo,Medina → Cairo,11:55,09:25,1 stop,Standard Stopover,12395,saudia,medina,1290,1.0,MED,1290
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,16:30,23:35,1 stop,Standard Stopover,14571,saudia,dammam,425,1.0,DMM,425
Saudia,2019-04-27,Riyadh,Jeddah,Riyadh → Jeddah,00:30,03:25,non-stop,Express Flight,4591,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,09:25,13:45,2 stops,Multi Stopover,12592,saudia,dammam,1700,2.0,DMM,1700
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,14:25,16:55,non-stop,Express Flight,4804,saudia,dammam,150,0.0,DMM,150
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,14:05,08:15,1 stop,Standard Stopover,14388,saudia,dammam,1090,1.0,DMM,1090
Saudia,2019-03-09,Jeddah,London,Jeddah → London,22:00,19:15,2 stops,Multi Stopover,14851,saudia,jeddah,1275,2.0,JED,1275
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,21:10,08:15,1 stop,No Meal,8586,saudia,dammam,665,1.0,DMM,665
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,22:50,09:30,1 stop,Long Layover,31825,saudia,riyadh,640,1.0,RUH,640
Saudia,2019-06-09,Jeddah,London,Jeddah → London,18:25,04:25,2 stops,Multi Stopover,14237,saudia,jeddah,600,2.0,JED,600
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,08:10,13:00,1 stop,Standard Stopover,5069,saudia,dammam,290,1.0,DMM,290
Saudia,2019-06-01,Jeddah,London,Jeddah → London,07:05,12:35,1 stop,Standard Stopover,16079,saudia,jeddah,330,1.0,JED,330
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,18:55,08:15,1 stop,No Meal,9663,saudia,dammam,800,1.0,DMM,800
Saudia,2019-05-27,Jeddah,London,Jeddah → London,11:30,21:00,1 stop,Standard Stopover,13587,saudia,jeddah,570,1.0,JED,570
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,20:30,23:15,1 stop,Standard Stopover,10808,saudia,dammam,1605,1.0,DMM,1605
Saudia,2019-05-27,Jeddah,London,Jeddah → London,10:00,19:15,1 stop,No Meal,11446,saudia,jeddah,555,1.0,JED,555
Saudia,2019-05-01,Medina,Cairo,Medina → Cairo,19:30,20:45,non-stop,Express Flight,3100,saudia,medina,75,0.0,MED,75
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,16:40,00:15,1 stop,Standard Stopover,6484,saudia,dammam,455,1.0,DMM,455
Saudia,2019-05-09,Medina,Cairo,Medina → Cairo,06:25,07:55,non-stop,Express Flight,4049,saudia,medina,90,0.0,MED,90
Saudia,2019-03-24,Riyadh,Dubai,Riyadh → Dubai,20:30,23:20,non-stop,No Baggage,3873,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,19:30,00:40,1 stop,Standard Stopover,7280,saudia,riyadh,310,1.0,RUH,310
Saudia,2019-05-27,Medina,Cairo,Medina → Cairo,13:55,15:25,non-stop,Express Flight,3625,saudia,medina,90,0.0,MED,90
Saudia,2019-06-15,Riyadh,Jeddah,Riyadh → Jeddah,21:10,00:05,non-stop,No Baggage,3919,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-05-09,Jeddah,London,Jeddah → London,02:15,19:00,1 stop,Standard Stopover,15554,saudia,jeddah,1005,1.0,JED,1005
