Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Airline_clean,Source_clean,Duration_Minutes,Total_Stops_Num,Source_Code
Saudia,2019-06-06,Jeddah,London,Jeddah → London,11:40,21:00,9h 20m,1 stop,Standard Stopover,7005,saudia,jeddah,560,1.0,JED
Saudia,2019-06-09,Jeddah,London,Jeddah → London,18:25,12:35,18h 10m,2 stops,Multi Stopover,14237,saudia,jeddah,1090,2.0,JED
Saudia,2019-04-06,Riyadh,Jeddah,Riyadh → Jeddah,21:10,00:05,2h 55m,non-stop,Express Flight,3971,saudia,riyadh,175,0.0,RUH
Saudia,2019-06-21,Riyadh,Jeddah,Riyadh → Jeddah,22:10,01:00,2h 50m,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH
Saudia,2019-03-27,Jeddah,London,Jeddah → London,06:40,15:30,8h 50m,1 stop,Standard Stopover,8574,saudia,jeddah,530,1.0,JED
Saudia,2019-06-15,Jeddah,London,Jeddah → London,05:55,19:15,13h 20m,2 stops,Multi Stopover,12646,saudia,jeddah,800,2.0,JED
Saudia,2019-03-21,Jeddah,London,Jeddah → London,13:00,18:50,29h 50m,2 stops,Multi Stopover,13082,saudia,jeddah,1790,2.0,JED
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,08:25,08:15,23h 50m,1 stop,Standard Stopover,13941,saudia,dammam,1430,1.0,DMM
Saudia,2019-04-06,Jeddah,London,Jeddah → London,07:00,12:55,5h 55m,1 stop,Standard Stopover,5135,saudia,jeddah,355,1.0,JED
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,10:00,20:25,10h 25m,1 stop,Standard Stopover,11096,saudia,dammam,625,1.0,DMM
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,22:50,09:30,10h 40m,1 stop,Standard Stopover,13555,saudia,riyadh,640,1.0,RUH
Saudia,2019-04-12,Riyadh,Jeddah,Riyadh → Jeddah,09:45,12:35,2h 50m,non-stop,Express Flight,5403,saudia,riyadh,170,0.0,RUH
Saudia,2019-06-24,Jeddah,London,Jeddah → London,11:40,19:00,7h 20m,2 stops,No Meal,15812,saudia,jeddah,440,2.0,JED
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,20:00,08:15,12h 15m,1 stop,Standard Stopover,14781,saudia,dammam,735,1.0,DMM
Saudia,2019-06-06,Jeddah,London,Jeddah → London,13:30,23:00,9h 30m,1 stop,Standard Stopover,8907,saudia,jeddah,570,1.0,JED
Saudia,2019-05-03,Dammam,Riyadh,Dammam → Riyadh,20:45,23:20,2h 35m,non-stop,Express Flight,4145,saudia,dammam,155,0.0,DMM
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,20:25,09:45,13h 20m,1 stop,Standard Stopover,14151,saudia,dammam,800,1.0,DMM
Saudia,2019-03-27,Jeddah,London,Jeddah → London,06:00,15:30,9h 30m,1 stop,Standard Stopover,7845,saudia,jeddah,570,1.0,JED
Saudia,2019-05-15,Jeddah,London,Jeddah → London,09:15,19:15,10h,1 stop,Standard Stopover,8099,saudia,jeddah,600,1.0,JED
Saudia,2019-05-27,Jeddah,London,Jeddah → London,15:00,01:30,10h 30m,1 stop,Standard Stopover,13377,saudia,jeddah,630,1.0,JED
Saudia,2019-03-12,Riyadh,Dubai,Riyadh → Dubai,06:50,11:20,28h 30m,2 stops,Multi Stopover,12734,saudia,riyadh,1710,2.0,RUH
Saudia,2019-06-03,Jeddah,London,Jeddah → London,22:50,04:25,5h 35m,1 stop,No Meal,10262,saudia,jeddah,335,1.0,JED
Saudia,2019-05-15,Riyadh,Jeddah,Riyadh → Jeddah,18:55,22:00,3h 5m,non-stop,Express Flight,7229,saudia,riyadh,185,0.0,RUH
Saudia,2019-03-06,Medina,Cairo,Medina → Cairo,08:45,09:25,24h 40m,1 stop,Standard Stopover,12395,saudia,medina,1480,1.0,MED
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,19:45,09:15,13h 30m,1 stop,No Meal,11134,saudia,dammam,810,1.0,DMM
Saudia,2019-03-21,Jeddah,London,Jeddah → London,13:00,18:50,5h 50m,1 stop,No Meal,6540,saudia,jeddah,350,1.0,JED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,06:40,19:15,12h 35m,1 stop,Standard Stopover,7354,saudia,jeddah,755,1.0,JED
Saudia,2019-06-24,Jeddah,London,Jeddah → London,12:00,07:40,19h 40m,2 stops,Multi Stopover,9548,saudia,jeddah,1180,2.0,JED
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,07:10,10:45,27h 35m,1 stop,Standard Stopover,9187,saudia,dammam,1655,1.0,DMM
Saudia,2019-05-09,Jeddah,London,Jeddah → London,07:35,12:10,4h 35m,1 stop,Standard Stopover,5054,saudia,jeddah,275,1.0,JED
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,10:00,20:25,10h 25m,1 stop,Standard Stopover,10413,saudia,dammam,625,1.0,DMM
Saudia,2019-05-27,Dammam,Riyadh,Dammam → Riyadh,21:25,00:05,2h 40m,non-stop,Express Flight,4804,saudia,dammam,160,0.0,DMM
Saudia,2019-06-15,Medina,Cairo,Medina → Cairo,06:25,07:55,1h 30m,non-stop,Express Flight,4049,saudia,medina,90,0.0,MED
Saudia,2019-06-27,Jeddah,London,Jeddah → London,19:00,01:30,6h 30m,1 stop,Standard Stopover,6795,saudia,jeddah,390,1.0,JED
Saudia,2019-03-21,Dammam,Riyadh,Dammam → Riyadh,20:45,23:20,2h 35m,non-stop,Express Flight,4435,saudia,dammam,155,0.0,DMM
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,16:30,04:40,12h 10m,1 stop,No Meal,6224,saudia,dammam,730,1.0,DMM
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,20:20,22:55,2h 35m,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM
Saudia,2019-04-15,Jeddah,London,Jeddah → London,05:05,16:10,11h 5m,1 stop,Standard Stopover,6171,saudia,jeddah,665,1.0,JED
Saudia,2019-06-03,Jeddah,London,Jeddah → London,11:25,21:00,9h 35m,1 stop,Standard Stopover,6093,saudia,jeddah,575,1.0,JED
Saudia,2019-04-12,Dammam,Riyadh,Dammam → Riyadh,17:15,19:50,2h 35m,non-stop,Express Flight,4174,saudia,dammam,155,0.0,DMM
Saudia,2019-05-06,Medina,Cairo,Medina → Cairo,02:35,04:05,1h 30m,non-stop,Express Flight,3342,saudia,medina,90,0.0,MED
Saudia,2019-06-03,Jeddah,London,Jeddah → London,10:00,21:00,11h,1 stop,Standard Stopover,13587,saudia,jeddah,660,1.0,JED
Saudia,2019-05-21,Jeddah,London,Jeddah → London,21:50,04:25,6h 35m,1 stop,Standard Stopover,16079,saudia,jeddah,395,1.0,JED
Saudia,2019-04-18,Jeddah,London,Jeddah → London,05:35,08:50,3h 15m,non-stop,Express Flight,6015,saudia,jeddah,195,0.0,JED
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,17:00,19:10,26h 10m,1 stop,Standard Stopover,13067,saudia,dammam,1570,1.0,DMM
Saudia,2019-05-15,Jeddah,London,Jeddah → London,04:55,12:35,7h 40m,1 stop,Standard Stopover,9103,saudia,jeddah,460,1.0,JED
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,20:25,23:35,27h 10m,1 stop,Standard Stopover,14151,saudia,dammam,1630,1.0,DMM
Saudia,2019-03-27,Jeddah,London,Jeddah → London,06:20,18:50,12h 30m,2 stops,Multi Stopover,11538,saudia,jeddah,750,2.0,JED
Saudia,2019-03-09,Jeddah,London,Jeddah → London,08:35,21:20,12h 45m,2 stops,Multi Stopover,8146,saudia,jeddah,765,2.0,JED
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,19:00,04:40,9h 40m,1 stop,Standard Stopover,6117,saudia,dammam,580,1.0,DMM
Saudia,2019-03-03,Jeddah,London,Jeddah → London,02:15,04:25,26h 10m,1 stop,Standard Stopover,17024,saudia,jeddah,1570,1.0,JED
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,14:05,07:40,17h 35m,1 stop,Long Layover,22270,saudia,riyadh,1055,1.0,RUH
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,20:25,21:05,24h 40m,1 stop,Standard Stopover,12692,saudia,dammam,1480,1.0,DMM
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,07:10,20:20,13h 10m,1 stop,Standard Stopover,8610,saudia,dammam,790,1.0,DMM
Saudia,2019-06-24,Jeddah,London,Jeddah → London,07:10,22:30,15h 20m,1 stop,Standard Stopover,6723,saudia,jeddah,920,1.0,JED
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,17:00,19:35,2h 35m,non-stop,Express Flight,4878,saudia,riyadh,155,0.0,RUH
Saudia,2019-03-06,Riyadh,Dubai,Riyadh → Dubai,20:35,07:40,11h 5m,1 stop,Standard Stopover,16736,saudia,riyadh,665,1.0,RUH
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,13:55,09:15,19h 20m,1 stop,No Meal,11134,saudia,dammam,1160,1.0,DMM
Saudia,2019-05-03,Riyadh,Jeddah,Riyadh → Jeddah,04:00,06:50,2h 50m,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH
Saudia,2019-06-12,Jeddah,London,Jeddah → London,09:00,21:00,12h,1 stop,Standard Stopover,13587,saudia,jeddah,720,1.0,JED
Saudia,2019-03-06,Jeddah,London,Jeddah → London,05:25,04:25,23h,2 stops,Multi Stopover,16914,saudia,jeddah,1380,2.0,JED
Saudia,2019-05-18,Medina,Cairo,Medina → Cairo,22:45,00:15,1h 30m,non-stop,No Baggage,1965,saudia,medina,90,0.0,MED
Saudia,2019-05-09,Jeddah,London,Jeddah → London,13:00,21:00,8h,1 stop,Standard Stopover,8073,saudia,jeddah,480,1.0,JED
Saudia,2019-06-03,Riyadh,Jeddah,Riyadh → Jeddah,13:00,15:50,2h 50m,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,15:15,20:05,4h 50m,1 stop,Standard Stopover,5170,saudia,dammam,290,1.0,DMM
Saudia,2019-05-15,Riyadh,Jeddah,Riyadh → Jeddah,11:40,14:30,2h 50m,non-stop,Express Flight,3398,saudia,riyadh,170,0.0,RUH
Saudia,2019-04-18,Dammam,Riyadh,Dammam → Riyadh,10:20,12:55,2h 35m,non-stop,Express Flight,4409,saudia,dammam,155,0.0,DMM
Saudia,2019-06-21,Riyadh,Jeddah,Riyadh → Jeddah,17:45,20:45,3h,non-stop,Express Flight,8541,saudia,riyadh,180,0.0,RUH
Saudia,2019-03-21,Riyadh,Dubai,Riyadh → Dubai,04:00,06:50,2h 50m,non-stop,Express Flight,4777,saudia,riyadh,170,0.0,RUH
Saudia,2019-03-18,Dammam,Riyadh,Dammam → Riyadh,22:20,00:40,2h 20m,non-stop,Express Flight,3847,saudia,dammam,140,0.0,DMM
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,18:55,12:00,17h 5m,1 stop,No Meal,7064,saudia,dammam,1025,1.0,DMM
Saudia,2019-05-27,Riyadh,Jeddah,Riyadh → Jeddah,21:00,23:50,2h 50m,non-stop,Express Flight,4668,saudia,riyadh,170,0.0,RUH
Saudia,2019-03-18,Medina,Cairo,Medina → Cairo,22:45,00:10,1h 25m,non-stop,No Baggage,1965,saudia,medina,85,0.0,MED
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,06:30,16:20,9h 50m,1 stop,Standard Stopover,14781,saudia,dammam,590,1.0,DMM
Saudia,2019-06-15,Medina,Cairo,Medina → Cairo,09:10,10:40,1h 30m,non-stop,Express Flight,4049,saudia,medina,90,0.0,MED
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,18:55,08:15,13h 20m,1 stop,Standard Stopover,13584,saudia,dammam,800,1.0,DMM
Saudia,2019-05-18,Jeddah,London,Jeddah → London,20:55,12:35,15h 40m,1 stop,No Meal,12373,saudia,jeddah,940,1.0,JED
Saudia,2019-05-27,Jeddah,London,Jeddah → London,16:00,19:00,27h,1 stop,Standard Stopover,16079,saudia,jeddah,1620,1.0,JED
Saudia,2019-05-24,Riyadh,Jeddah,Riyadh → Jeddah,08:20,11:20,3h,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH
Saudia,2019-03-06,Riyadh,Dubai,Riyadh → Dubai,21:25,21:20,23h 55m,1 stop,Standard Stopover,17471,saudia,riyadh,1435,1.0,RUH
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,06:30,16:20,9h 50m,1 stop,Standard Stopover,14781,saudia,dammam,590,1.0,DMM
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,06:30,19:50,13h 20m,1 stop,Standard Stopover,14571,saudia,dammam,800,1.0,DMM
Saudia,2019-05-18,Jeddah,London,Jeddah → London,03:50,12:35,8h 45m,1 stop,Standard Stopover,10197,saudia,jeddah,525,1.0,JED
Saudia,2019-06-01,Jeddah,London,Jeddah → London,17:55,22:50,4h 55m,1 stop,Standard Stopover,5975,saudia,jeddah,295,1.0,JED
Saudia,2019-04-09,Jeddah,London,Jeddah → London,17:45,01:30,7h 45m,1 stop,Standard Stopover,8535,saudia,jeddah,465,1.0,JED
Saudia,2019-03-27,Jeddah,London,Jeddah → London,09:55,21:00,11h 5m,1 stop,Standard Stopover,12537,saudia,jeddah,665,1.0,JED
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,20:45,23:20,2h 35m,non-stop,Express Flight,4145,saudia,dammam,155,0.0,DMM
Saudia,2019-03-15,Medina,Cairo,Medina → Cairo,09:10,10:40,1h 30m,non-stop,Express Flight,4049,saudia,medina,90,0.0,MED
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,22:40,10:40,12h,1 stop,Standard Stopover,5192,saudia,dammam,720,1.0,DMM
Saudia,2019-05-09,Riyadh,Jeddah,Riyadh → Jeddah,21:05,23:55,2h 50m,non-stop,Express Flight,6121,saudia,riyadh,170,0.0,RUH
Saudia,2019-06-24,Jeddah,London,Jeddah → London,03:50,19:15,15h 25m,1 stop,Standard Stopover,8669,saudia,jeddah,925,1.0,JED
Saudia,2019-05-18,Jeddah,London,Jeddah → London,06:00,19:15,13h 15m,1 stop,Standard Stopover,8476,saudia,jeddah,795,1.0,JED
Saudia,2019-06-21,Medina,Cairo,Medina → Cairo,05:45,07:15,1h 30m,non-stop,No Baggage,2647,saudia,medina,90,0.0,MED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,20:55,19:00,22h 5m,1 stop,Standard Stopover,14714,saudia,jeddah,1325,1.0,JED
Saudia,2019-03-06,Jeddah,London,Jeddah → London,20:30,08:15,11h 45m,1 stop,Standard Stopover,10566,saudia,jeddah,705,1.0,JED
Saudia,2019-06-15,Jeddah,London,Jeddah → London,11:30,19:00,7h 30m,1 stop,No Meal,10262,saudia,jeddah,450,1.0,JED
Saudia,2019-03-21,Jeddah,London,Jeddah → London,10:00,01:35,15h 35m,1 stop,Standard Stopover,8098,saudia,jeddah,935,1.0,JED
Saudia,2019-03-27,Jeddah,London,Jeddah → London,10:00,21:00,11h,1 stop,Standard Stopover,6883,saudia,jeddah,660,1.0,JED
Saudia,2019-06-15,Jeddah,London,Jeddah → London,10:00,19:15,9h 15m,1 stop,Standard Stopover,16108,saudia,jeddah,555,1.0,JED
Saudia,2019-03-18,Dammam,Riyadh,Dammam → Riyadh,17:15,19:45,2h 30m,non-stop,No Baggage,4413,saudia,dammam,150,0.0,DMM
Saudia,2019-06-01,Jeddah,London,Jeddah → London,14:35,12:35,22h,2 stops,No Meal,10919,saudia,jeddah,1320,2.0,JED
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,21:25,00:05,2h 40m,non-stop,Express Flight,4804,saudia,dammam,160,0.0,DMM
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,20:25,10:55,14h 30m,1 stop,No Meal,10539,saudia,dammam,870,1.0,DMM
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,22:20,01:10,2h 50m,non-stop,Express Flight,4377,saudia,riyadh,170,0.0,RUH
Saudia,2019-06-06,Riyadh,Jeddah,Riyadh → Jeddah,06:10,08:55,2h 45m,non-stop,Express Flight,6961,saudia,riyadh,165,0.0,RUH
Saudia,2019-05-27,Jeddah,London,Jeddah → London,13:00,21:00,8h,1 stop,Standard Stopover,7408,saudia,jeddah,480,1.0,JED
Saudia,2019-05-09,Riyadh,Jeddah,Riyadh → Jeddah,18:55,21:50,2h 55m,non-stop,Express Flight,4823,saudia,riyadh,175,0.0,RUH
Saudia,2019-03-21,Dammam,Riyadh,Dammam → Riyadh,14:20,16:55,2h 35m,non-stop,Express Flight,5198,saudia,dammam,155,0.0,DMM
Saudia,2019-06-01,Jeddah,London,Jeddah → London,17:30,19:00,25h 30m,1 stop,No Meal,10262,saudia,jeddah,1530,1.0,JED
Saudia,2019-04-27,Riyadh,Jeddah,Riyadh → Jeddah,17:00,19:35,2h 35m,non-stop,Express Flight,5613,saudia,riyadh,155,0.0,RUH
Saudia,2019-06-12,Jeddah,London,Jeddah → London,20:55,04:25,7h 30m,1 stop,No Meal,10262,saudia,jeddah,450,1.0,JED
Saudia,2019-05-03,Medina,Cairo,Medina → Cairo,09:10,10:40,1h 30m,non-stop,Express Flight,5755,saudia,medina,90,0.0,MED
Flynas,2019-05-21,Abha,Dammam,Abha → Dammam,07:05,09:20,2h 15m,non-stop,Express Flight,3687,flynas,abha,135,0.0,AHB
Saudia,2019-06-03,Medina,Cairo,Medina → Cairo,19:35,21:05,1h 30m,non-stop,Express Flight,5678,saudia,medina,90,0.0,MED
Saudia,2019-03-21,Jeddah,London,Jeddah → London,18:15,01:35,7h 20m,1 stop,Standard Stopover,13542,saudia,jeddah,440,1.0,JED
Saudia,2019-03-21,Jeddah,London,Jeddah → London,19:15,18:50,23h 35m,1 stop,Standard Stopover,12347,saudia,jeddah,1415,1.0,JED
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,09:35,19:10,9h 35m,1 stop,No Meal,12384,saudia,dammam,575,1.0,DMM
Saudia,2019-04-09,Jeddah,London,Jeddah → London,05:30,04:25,22h 55m,2 stops,Multi Stopover,10909,saudia,jeddah,1375,2.0,JED
Saudia,2019-06-03,Riyadh,Jeddah,Riyadh → Jeddah,16:55,19:55,3h,non-stop,Express Flight,4823,saudia,riyadh,180,0.0,RUH
Saudia,2019-06-12,Jeddah,London,Jeddah → London,16:00,21:00,5h,1 stop,Standard Stopover,6069,saudia,jeddah,300,1.0,JED
Saudia,2019-05-21,Jeddah,London,Jeddah → London,16:00,19:00,27h,1 stop,No Meal,12898,saudia,jeddah,1620,1.0,JED
Saudia,2019-06-15,Dammam,Riyadh,Dammam → Riyadh,04:40,07:15,2h 35m,non-stop,Express Flight,4804,saudia,dammam,155,0.0,DMM
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,08:25,04:45,20h 20m,1 stop,No Meal,10031,saudia,dammam,1220,1.0,DMM
Saudia,2019-06-09,Jeddah,London,Jeddah → London,07:35,22:30,14h 55m,1 stop,Standard Stopover,6442,saudia,jeddah,895,1.0,JED
Saudia,2019-05-21,Jeddah,London,Jeddah → London,12:00,07:40,19h 40m,2 stops,Multi Stopover,9653,saudia,jeddah,1180,2.0,JED
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,17:00,20:20,27h 20m,1 stop,Standard Stopover,8610,saudia,dammam,1640,1.0,DMM
Saudia,2019-06-12,Jeddah,London,Jeddah → London,14:00,19:00,5h,1 stop,Standard Stopover,14714,saudia,jeddah,300,1.0,JED
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,00:30,23:55,23h 25m,1 stop,Long Layover,12599,saudia,riyadh,1405,1.0,RUH
Saudia,2019-05-09,Jeddah,London,Jeddah → London,04:55,19:00,14h 5m,1 stop,Standard Stopover,9103,saudia,jeddah,845,1.0,JED
Saudia,2019-05-21,Jeddah,London,Jeddah → London,22:50,04:25,5h 35m,1 stop,No Meal,12898,saudia,jeddah,335,1.0,JED
Saudia,2019-06-06,Medina,Cairo,Medina → Cairo,05:45,07:15,1h 30m,non-stop,No Baggage,2647,saudia,medina,90,0.0,MED
Saudia,2019-03-03,Medina,Cairo,Medina → Cairo,07:10,08:35,1h 25m,non-stop,Express Flight,5678,saudia,medina,85,0.0,MED
Saudia,2019-05-18,Jeddah,London,Jeddah → London,19:15,12:35,17h 20m,1 stop,No Meal,12373,saudia,jeddah,1040,1.0,JED
Saudia,2019-03-27,Dammam,Riyadh,Dammam → Riyadh,17:15,19:45,2h 30m,non-stop,Express Flight,3847,saudia,dammam,150,0.0,DMM
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,17:00,18:00,25h,1 stop,Standard Stopover,14151,saudia,dammam,1500,1.0,DMM
Saudia,2019-03-06,Jeddah,London,Jeddah → London,08:00,04:25,20h 25m,1 stop,No Meal,13843,saudia,jeddah,1225,1.0,JED
Saudia,2019-05-18,Riyadh,Jeddah,Riyadh → Jeddah,15:15,18:10,2h 55m,non-stop,Express Flight,7229,saudia,riyadh,175,0.0,RUH
Saudia,2019-06-18,Medina,Cairo,Medina → Cairo,02:55,04:20,1h 25m,non-stop,No Meal,4995,saudia,medina,85,0.0,MED
Saudia,2019-06-06,Jeddah,London,Jeddah → London,20:55,04:25,7h 30m,1 stop,No Meal,10262,saudia,jeddah,450,1.0,JED
Saudia,2019-05-09,Jeddah,London,Jeddah → London,05:30,04:25,22h 55m,2 stops,No Meal,13029,saudia,jeddah,1375,2.0,JED
Saudia,2019-03-09,Jeddah,London,Jeddah → London,19:15,04:25,9h 10m,1 stop,No Meal,14053,saudia,jeddah,550,1.0,JED
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,16:55,07:40,14h 45m,1 stop,Long Layover,26890,saudia,riyadh,885,1.0,RUH
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,17:10,19:40,2h 30m,non-stop,No Baggage,3841,saudia,dammam,150,0.0,DMM
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,10:30,22:55,12h 25m,1 stop,Standard Stopover,11003,saudia,riyadh,745,1.0,RUH
Saudia,2019-04-09,Riyadh,Jeddah,Riyadh → Jeddah,11:30,14:20,2h 50m,non-stop,Express Flight,5403,saudia,riyadh,170,0.0,RUH
Saudia,2019-03-03,Jeddah,London,Jeddah → London,08:00,18:50,10h 50m,1 stop,Standard Stopover,15342,saudia,jeddah,650,1.0,JED
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,20:30,13:45,17h 15m,2 stops,Multi Stopover,12224,saudia,dammam,1035,2.0,DMM
Flynas,2019-03-15,Abha,Dammam,Abha → Dammam,19:35,21:55,2h 20m,non-stop,Express Flight,6297,flynas,abha,140,0.0,AHB
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,15:55,21:25,5h 30m,1 stop,Standard Stopover,8844,saudia,dammam,330,1.0,DMM
Saudia,2019-06-01,Jeddah,London,Jeddah → London,14:00,01:30,11h 30m,1 stop,Standard Stopover,13377,saudia,jeddah,690,1.0,JED
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,20:55,23:50,2h 55m,non-stop,Express Flight,5706,saudia,riyadh,175,0.0,RUH
Saudia,2019-06-12,Jeddah,London,Jeddah → London,21:00,07:40,10h 40m,1 stop,Standard Stopover,8372,saudia,jeddah,640,1.0,JED
Saudia,2019-05-27,Jeddah,London,Jeddah → London,06:40,21:00,14h 20m,1 stop,Standard Stopover,6526,saudia,jeddah,860,1.0,JED
Saudia,2019-06-01,Riyadh,Jeddah,Riyadh → Jeddah,16:55,19:45,2h 50m,non-stop,Express Flight,4823,saudia,riyadh,170,0.0,RUH
Saudia,2019-06-24,Medina,Cairo,Medina → Cairo,16:55,18:25,1h 30m,non-stop,Express Flight,3175,saudia,medina,90,0.0,MED
Saudia,2019-05-06,Jeddah,London,Jeddah → London,09:00,19:00,10h,1 stop,Standard Stopover,10407,saudia,jeddah,600,1.0,JED
Saudia,2019-04-18,Riyadh,Jeddah,Riyadh → Jeddah,04:00,06:50,2h 50m,non-stop,Express Flight,4423,saudia,riyadh,170,0.0,RUH
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,17:00,20:20,27h 20m,1 stop,Standard Stopover,9555,saudia,dammam,1640,1.0,DMM
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,16:30,16:20,23h 50m,1 stop,Standard Stopover,12681,saudia,dammam,1430,1.0,DMM
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,14:05,04:40,14h 35m,1 stop,Standard Stopover,13059,saudia,dammam,875,1.0,DMM
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,16:30,10:05,17h 35m,1 stop,No Meal,8586,saudia,dammam,1055,1.0,DMM
Saudia,2019-04-06,Riyadh,Jeddah,Riyadh → Jeddah,20:55,23:40,2h 45m,non-stop,Express Flight,3419,saudia,riyadh,165,0.0,RUH
Saudia,2019-06-03,Dammam,Riyadh,Dammam → Riyadh,17:10,19:40,2h 30m,non-stop,Express Flight,3873,saudia,dammam,150,0.0,DMM
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,10:00,20:25,10h 25m,1 stop,Standard Stopover,10203,saudia,dammam,625,1.0,DMM
Saudia,2019-05-27,Jeddah,London,Jeddah → London,19:30,04:25,8h 55m,2 stops,No Meal,13029,saudia,jeddah,535,2.0,JED
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,16:30,22:35,6h 5m,1 stop,No Meal,10844,saudia,dammam,365,1.0,DMM
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,18:55,08:10,13h 15m,1 stop,No Meal,11134,saudia,dammam,795,1.0,DMM
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,20:20,18:50,22h 30m,1 stop,Standard Stopover,8610,saudia,dammam,1350,1.0,DMM
Saudia,2019-04-15,Dammam,Riyadh,Dammam → Riyadh,20:20,22:55,2h 35m,non-stop,Express Flight,4174,saudia,dammam,155,0.0,DMM
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,08:00,09:30,25h 30m,1 stop,No Meal,11087,saudia,riyadh,1530,1.0,RUH
Saudia,2019-06-18,Riyadh,Jeddah,Riyadh → Jeddah,21:10,00:05,2h 55m,non-stop,Express Flight,3971,saudia,riyadh,175,0.0,RUH
Saudia,2019-04-09,Jeddah,London,Jeddah → London,07:05,19:00,11h 55m,1 stop,Standard Stopover,17531,saudia,jeddah,715,1.0,JED
Saudia,2019-06-06,Riyadh,Jeddah,Riyadh → Jeddah,05:55,08:35,2h 40m,non-stop,No Baggage,3573,saudia,riyadh,160,0.0,RUH
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,09:25,07:55,22h 30m,1 stop,Standard Stopover,8366,saudia,dammam,1350,1.0,DMM
Saudia,2019-03-03,Dammam,Riyadh,Dammam → Riyadh,14:15,16:45,2h 30m,non-stop,Express Flight,13885,saudia,dammam,150,0.0,DMM
Saudia,2019-06-09,Jeddah,London,Jeddah → London,17:50,01:30,7h 40m,2 stops,Multi Stopover,18485,saudia,jeddah,460,2.0,JED
Saudia,2019-04-27,Dammam,Riyadh,Dammam → Riyadh,19:55,22:25,2h 30m,non-stop,Express Flight,4409,saudia,dammam,150,0.0,DMM
